94	43	-37	22	49	94	127	-67
-70	14	14	6	18	-24	-66	-3
-84	-46	-20	-27	-46	-97	-51	-100
99	8	-28	17	25	72	74	78
-55	-62	9	-3	30	54	-126	-44
7	-1	11	3	2	-18	-35	-30
-10	0	25	-11	-25	-1	-57	-27
-5	22	-2	-2	-7	3	-8	17
-31	6	-7	-3	-11	-70	1	6
38	-6	-8	-6	3	20	44	42
-24	-19	3	3	-4	17	-28	-22
3	-10	0	-6	-16	-78	-35	-57
-24	0	29	-1	6	27	-41	28
1	0	-49	-10	-15	27	21	-42
48	8	19	3	13	-33	14	113
-99	-8	-42	-2	19	49	22	-98
89	20	-10	13	9	-9	60	-3
-21	-29	-2	-8	1	-82	28	67
-13	1	-14	1	9	127	18	-58
58	-18	-18	11	13	60	39	89
-52	-10	8	-15	-20	-117	-95	-8
5	19	14	7	-28	68	1	-62
8	-13	-18	-3	50	66	7	11
-11	10	12	1	-12	-50	-85	-20
-46	-28	-31	-14	-47	-9	18	-13
34	-8	-6	-3	-5	-74	-22	8
-11	-4	61	1	-8	-37	-101	-37
27	-30	-12	-13	-4	94	13	-101
-40	24	-48	15	43	4	127	125
13	13	-41	0	-14	-30	-36	-96
-8	10	-27	4	-2	-5	-67	-59
23	-22	17	-21	-16	-92	-112	-116
27	10	4	7	0	66	76	71
-6	-16	-3	6	22	42	104	127
1	26	23	0	1	-59	-31	-79
-23	10	74	-5	-27	31	-39	119
-50	-14	-1	-5	1	-8	-7	-69
51	27	-26	8	22	41	37	35
45	-10	-29	-1	-23	-52	36	75
-52	0	50	-9	-35	-56	-86	-13
16	4	34	-1	28	11	-47	-15
-9	-7	-8	0	10	82	19	-94
21	12	0	1	5	-6	26	83
-9	9	13	-7	-27	-93	-48	45
-17	-6	-21	2	-13	42	84	-7
-3	16	16	14	35	14	-75	48
-21	-28	-7	-11	-28	24	-28	-91
-41	-25	-9	-1	19	-19	-33	87
-68	6	-38	-10	-11	-62	45	91
94	29	9	12	18	86	45	119
-59	-30	-33	7	16	-42	-36	-57
-14	2	26	5	0	31	-32	-17
1	-12	36	-2	-25	-10	-73	-95
-44	-11	19	-12	-9	-66	-9	0
41	33	17	9	3	72	1	16
30	9	-23	5	24	48	65	-62
3	16	18	-7	-10	-68	-56	-6
-16	-80	7	-8	-36	-46	-39	-49
-8	-16	27	-6	-4	17	-43	-46
66	1	-27	-2	11	22	84	16
-53	19	-54	7	19	25	67	-9
-2	20	-22	-8	-26	-32	-4	-112
59	12	42	13	38	-48	-8	105
-64	-32	-8	-17	-21	53	16	20
107	-9	-14	17	35	67	67	87
-32	3	25	-12	-4	-112	-106	-56
19	-28	8	-1	-13	72	92	58
-71	11	-20	-2	12	35	-56	-128
93	38	7	-2	-22	-33	34	75
-27	3	8	21	17	28	9	81
10	-9	-21	-11	3	-37	-75	-71
-26	-27	14	-4	-11	-69	0	55
-30	4	34	0	-20	-16	-67	-83
-22	1	-2	-2	1	107	34	-40
-28	15	-22	6	9	-30	16	11
8	-14	8	-5	-7	-52	-10	16
-14	-2	12	-14	-12	-22	-112	-94
24	-16	-5	7	-12	50	15	18
10	14	-37	7	26	78	120	64
-47	-6	-56	3	6	-61	-70	-80
102	-2	-41	-3	-1	-37	30	86
-34	-13	25	-6	-11	-96	-126	14
-70	11	-21	-4	10	105	6	-50
54	18	-15	12	19	-45	30	-25
-31	-5	44	-16	-18	45	-58	-63
21	-5	-33	7	9	17	69	79
58	37	-8	7	1	-72	-49	-12
32	-6	18	-11	-27	12	-6	11
-61	-44	0	-5	-6	-62	-71	-74
12	11	30	-8	5	10	-14	-7
-37	-7	40	-1	-10	12	-39	33
32	24	-36	8	4	7	81	3
11	34	-14	-10	6	9	-46	-77
-17	-6	-32	8	2	18	47	-78
-24	-13	-41	-1	6	-17	123	49
41	37	-6	8	26	68	21	38
-34	-21	94	5	-30	-61	-74	-48
-35	28	-56	-17	4	12	77	108
-14	11	-36	0	-4	-88	-123	-112
-15	-17	59	-4	-24	-38	-80	-106
15	-19	17	3	35	123	49	52
-10	3	15	-14	-35	-26	-55	-89
-7	-16	13	-7	20	6	42	42
16	8	-6	5	-31	-1	-9	37
-12	-18	-3	0	5	-33	-57	-8
3	0	22	2	1	39	31	7
20	-1	-13	-3	2	-6	40	64
-16	-5	-2	-5	3	-27	-46	-50
-11	3	51	-1	-25	-43	-103	-30
-38	-53	26	-14	-13	-29	-80	49
17	38	-1	0	-2	-22	57	11
49	35	-29	18	60	117	108	127
7	21	-40	13	28	33	-21	127
9	-3	-17	2	-7	-105	-86	-49
-14	-19	47	-20	-44	88	-90	6
-50	26	8	-13	0	-44	-13	-17
-19	-14	-52	-10	-26	-6	14	-38
25	10	10	8	9	-20	-17	-36
-27	-12	-2	-12	-31	-46	-31	-53
2	0	12	3	12	-4	-1	-36
-6	-4	-10	-1	-7	37	89	11
15	17	8	6	6	81	29	5
3	-4	-10	11	15	-7	44	-11
0	-8	21	-2	-11	-45	-106	14
-18	-27	28	-13	-31	-67	-51	28
11	2	-6	6	9	-48	68	-60
86	-15	-46	12	20	100	75	5
-40	0	-32	4	12	13	-4	58
-25	-45	-21	-5	-3	-5	64	-9
66	40	-34	14	16	16	-53	-14
11	-4	26	-5	19	-5	71	83
-1	11	19	1	-8	-2	-89	-38
-13	-10	-25	3	-16	-72	-40	-32
-26	-9	32	-17	-2	51	-8	15
-34	-4	9	-7	-17	-26	-94	-124
-6	-43	-22	-11	-9	-9	32	13
21	32	-18	11	30	68	37	38
-23	-12	-15	-9	-30	-68	-58	-90
26	-7	25	-4	-18	-65	-39	30
-5	-9	10	-1	12	96	17	-118
78	13	-38	6	13	-6	79	-35
-17	8	2	13	6	-37	-15	-27
2	-32	-29	-3	-5	34	62	75
2	-4	13	-1	0	-24	4	-29
69	46	-33	10	18	28	100	84
-22	34	77	-19	-32	6	-52	-36
-60	-19	-26	-14	2	-69	-56	-56
14	8	-15	20	11	9	70	99
-36	4	18	1	13	52	-46	-98
1	-6	-27	-13	-8	30	-7	1
-20	10	35	-4	-24	-79	-117	-81
-19	-20	0	-4	-8	40	-13	-2
1	12	4	0	-1	-10	-3	-15
3	0	-33	3	-3	-8	19	36
-20	4	18	1	1	-62	-21	-30
12	-10	0	-3	-14	15	-3	69
-14	-9	-19	-8	4	17	-96	-107
-5	-10	12	12	8	-46	89	-16
28	1	12	9	31	120	125	61
2	67	-68	-13	-4	-13	47	29
-11	-17	-16	1	11	-8	-24	-28
77	-4	32	-4	-10	-17	55	127
-76	40	-42	11	12	-25	7	-99
15	-19	21	-3	-11	-10	-78	-98
-32	-25	43	-10	-21	24	-55	-14
-31	12	-38	1	9	-7	-19	7
15	-28	15	-8	-13	2	5	61
36	-11	5	-2	-5	0	3	-9
-61	-13	-19	-8	-11	-101	-40	12
18	-6	9	0	2	83	-4	10
3	9	16	5	13	30	6	-59
-20	-8	-10	1	6	-57	-13	27
0	-33	25	-3	-6	58	-28	-22
1	-21	-19	-7	-7	-58	-43	50
6	29	-38	-6	12	33	49	-16
65	7	-22	21	39	-3	4	-65
-1	10	-31	-12	-15	-27	44	-9
30	45	-33	9	28	72	-2	-20
-53	-36	60	4	-19	-37	-128	-97
15	-25	13	-28	-45	-54	2	-20
34	59	-12	8	20	33	62	78
-8	-16	8	0	26	78	7	-36
28	1	-18	-4	-32	-83	-32	40
-49	11	51	11	3	-47	-67	-53
-9	-55	33	-3	5	77	15	-11
-38	-20	-3	-7	-2	-18	19	62
37	26	-10	1	1	19	-47	-51
-45	-18	-4	-7	-14	-20	0	45
31	13	15	0	-11	-36	22	73
-35	5	-57	8	27	-13	123	-36
-26	-31	-24	9	5	77	-53	55
-24	41	37	-12	-12	-93	-78	-73
29	0	15	-13	-6	105	42	40
72	1	-25	8	7	-36	40	33
3	26	40	8	11	25	-43	110
-69	-63	-48	-10	-12	-41	-54	-75
64	21	17	5	-10	-18	-5	44
-13	5	17	-4	16	68	21	35
36	-18	-20	-3	30	50	83	79
55	11	29	11	-24	18	-12	30
-116	-24	-3	-9	-13	-114	-128	-128
-17	6	28	-9	-27	-44	-21	-54
23	20	-8	1	9	60	76	13
-6	-11	12	-1	2	32	4	-20
-53	-21	-39	4	16	-49	7	-22
51	8	2	5	-19	17	-108	22
-83	-2	-22	-8	-3	-126	-32	-48
90	18	-20	16	30	127	23	47
-44	1	-33	-10	2	-61	39	33
10	7	25	8	-3	-62	-84	-26
53	-12	38	-4	-18	22	-30	-88
43	-1	-10	5	11	-22	111	127
1	-7	3	4	-16	85	-61	-28
-59	-44	8	-5	4	-15	-44	-16
-27	23	-10	-5	-8	-79	-5	-69
34	32	2	-10	-20	66	-13	-93
37	32	-11	10	11	-42	19	-5
-14	-8	46	-5	-26	72	-31	3
11	-33	-41	3	19	43	98	117
-29	-8	9	6	13	-32	-7	24
3	-3	23	-5	-19	-40	-75	-114
-35	-2	-7	3	1	-35	65	45
32	36	-10	-13	-7	59	-11	-105
-2	-4	-15	9	22	10	60	21
-5	-13	12	-8	0	24	-72	97
24	-1	-6	5	-3	-5	48	38
-12	-8	23	-1	-15	-45	-44	33
-24	-1	-32	-14	8	5	67	0
48	27	4	12	4	-45	-44	-76
11	-2	66	-9	8	38	-80	-47
-75	9	-62	10	-1	41	16	23
26	-4	-15	-3	19	68	33	85
-69	17	-25	-2	-8	-42	-7	-16
56	-42	-18	-10	-30	-53	-46	-67
-9	-5	36	0	5	-17	-74	-70
-18	-31	5	-19	-20	-49	-62	-10
41	11	-29	6	3	25	53	61
-24	27	24	-1	5	-6	23	14
9	-1	21	7	4	26	-49	-77
5	-8	11	5	8	7	-49	-3
-24	-17	-2	-6	2	53	106	96
47	44	-27	0	-14	-112	-24	-34
-11	-24	-13	8	24	91	68	25
-14	-22	-15	0	-3	-53	-81	22
4	-27	32	-4	-13	-34	-61	-6
48	28	-17	-1	4	80	124	105
-2	11	-11	9	23	-58	-30	-5
-28	-2	9	-12	-28	26	-79	-110
44	-7	39	-5	-23	8	-67	-85
-128	-21	-32	2	14	-41	29	23
61	10	11	2	-12	60	52	86
15	20	-9	-6	32	-26	2	-24
14	-3	11	8	-10	-7	0	-21
28	-5	-7	-11	-8	8	-6	-65
-35	-18	33	-14	-26	-40	-38	2
-23	14	22	12	-11	-50	6	83
-9	-6	-48	4	25	86	48	-47
-7	8	-60	-3	29	35	-31	-84
72	9	-3	4	-9	-101	6	82
-29	-13	12	-11	-21	34	-86	-17
44	0	5	12	9	-65	99	122
-4	-19	21	3	-1	98	-3	1
-55	0	-13	-13	11	-19	-58	-41
14	-5	0	10	-14	-24	-3	-96
-25	26	3	-5	-9	-21	-27	-29
12	-37	15	-9	5	-87	-77	12
-13	19	32	3	5	100	68	1
8	-6	-21	-1	20	5	47	27
-19	5	-16	3	-22	-19	-31	-92
-30	-19	29	0	-34	-87	-109	-128
96	9	-25	1	8	33	62	81
-14	22	27	12	23	69	-18	57
7	-35	-10	3	28	-20	-62	8
-89	-35	-70	3	-5	-11	-10	-28
3	7	-44	-15	-20	-82	-6	13
-12	-9	52	1	-19	-6	6	-58
25	2	29	-4	14	82	-28	-42
-22	12	-2	10	12	-38	1	-10
-20	-30	7	-1	8	49	-17	-14
3	37	-28	-19	-25	-29	14	-6
-26	10	15	-10	-7	-71	-39	-10
22	-16	22	3	0	89	-2	-39
-48	-28	-75	15	-1	-78	-40	-34
77	7	-12	-6	4	2	65	-45
15	8	-5	5	15	107	34	-4
111	20	-10	-7	-7	-71	-36	-37
-81	3	48	-2	-21	-16	-49	26
-59	-28	39	1	-24	-37	-128	-66
12	-4	-56	-8	7	7	127	123
78	38	-26	22	45	83	33	-26
28	22	21	-6	-6	-21	-35	-83
-21	-38	-23	-3	10	-26	-47	62
9	3	52	-8	-24	2	-24	-49
-17	15	3	3	-10	-46	1	112
33	-5	-21	16	26	82	100	107
-65	-14	-26	-17	-14	-26	2	-35
-11	-16	5	1	50	-3	-79	-36
-43	-19	5	-20	-77	-62	-56	-22
20	-5	33	0	-10	21	6	-58
33	12	3	2	10	57	50	29
-47	-10	-5	3	0	-64	-27	-3
-26	23	-19	-3	12	15	19	-19
4	-9	25	-9	-6	-88	-38	28
43	-14	-12	0	2	107	25	-91
-90	12	-19	-3	-2	-48	-27	-23
-13	11	-11	0	19	44	108	111
38	17	-21	6	5	11	36	-50
14	-3	12	-8	-6	-77	-68	72
-4	-19	41	3	-28	-19	-108	-102
15	-22	-8	1	-6	69	71	77
22	0	-53	10	41	41	13	24
-14	43	-6	-8	-9	-99	-47	-60
0	-6	19	2	-10	97	-62	-46
-68	-22	56	-10	-26	-32	-103	-89
53	-20	32	-6	9	-80	-17	-44
34	25	-21	24	11	88	79	71
-8	6	-15	-15	2	13	49	-47
13	-19	-11	0	8	-4	-9	-7
-26	8	-2	-4	-22	-12	-71	-88
17	-8	15	-11	-25	-128	-25	21
-3	-3	-37	10	12	15	91	91
52	5	15	3	45	105	-58	-61
-87	-2	-84	-11	-6	8	61	-53
-5	6	-18	15	12	-12	-59	37
31	-8	47	-6	-28	-53	26	-38
57	23	-50	5	23	20	106	114
-49	57	56	2	-6	-32	-102	-39
-35	-24	7	-13	2	30	18	-12
25	1	-25	-7	10	-10	-12	31
-22	-7	11	-3	-17	31	-60	-78
11	-28	25	-9	-14	-62	-46	-13
5	11	8	2	-8	52	3	-30
11	17	1	5	20	60	32	-10
-9	-6	10	8	-2	-66	-8	13
-4	-30	0	-18	-25	32	-34	-3
-17	15	46	-4	6	-43	-11	57
-19	-3	-25	3	-6	-32	42	-65
-7	28	9	8	6	81	55	-34
126	-35	-1	0	9	-56	54	-42
-110	10	-19	10	14	94	13	1
82	16	-44	-8	-8	-21	72	115
-41	0	16	-1	-12	-125	-120	-101
-2	20	29	-7	-7	32	67	-28
14	-28	-6	3	4	53	34	14
-20	45	0	11	11	12	12	26
-5	-6	0	1	14	36	-9	3
-30	13	24	-16	-45	-43	-128	-4
-11	-25	-9	-3	-6	-73	-16	-53
6	8	-3	-7	-21	-1	-14	69
-6	-15	7	-3	13	-16	-25	-70
-50	0	-5	7	-8	29	21	-4
104	2	12	-1	13	34	25	37
-10	-29	24	-5	-3	-21	-60	-119
-46	-4	-47	2	1	34	103	101
-18	6	-50	-1	21	46	9	-65
-4	8	-1	8	13	-25	38	-72
-9	-12	26	-11	-16	-62	-128	-100
37	-10	21	-6	-25	2	85	1
27	49	-20	20	22	70	94	127
-5	0	-11	10	16	-31	-31	-33
-54	-20	11	-14	-22	-68	-109	-26
-20	-24	14	-10	12	59	-56	-70
-7	-9	6	0	-17	7	59	50
-13	0	-3	-1	-7	13	35	-8
21	13	7	16	17	-4	11	71
-4	10	-7	-14	-32	-85	-99	-57
18	-31	34	3	-8	14	-23	-20
-4	-18	63	0	-15	-62	-83	59
-51	-51	-103	-13	0	50	11	-60
93	97	-65	29	77	86	98	127
-31	-28	-1	3	13	-19	-128	-128
5	-10	6	-6	-17	-39	-66	-97
-31	12	39	2	-13	37	81	88
55	-12	62	-14	-37	-81	-54	-10
-5	15	-16	10	25	-49	66	118
-5	0	-38	-12	-9	78	-44	-108
26	-13	19	7	6	1	7	-62
-2	23	-30	3	-10	-5	100	81
6	54	18	-7	9	2	-91	-15
-24	-21	22	-9	-20	-89	-53	-74
15	15	15	2	10	100	94	106
12	-33	-44	2	14	-15	35	-43
-72	-33	-23	-5	-16	-4	-88	-64
-30	15	11	-7	-3	1	53	37
54	20	9	-5	6	-45	45	58
53	-19	4	5	7	62	-39	-77
-14	-32	-1	-4	-8	4	-21	25
14	39	8	15	0	8	-68	-36
-23	9	10	-15	-15	-96	-77	-47
-56	-30	18	-10	-24	33	-33	-9
23	-8	-2	1	43	19	84	77
14	14	-9	1	-9	62	69	25
15	-4	9	14	0	-20	-48	73
-59	-14	31	-11	-21	-77	-90	-105
66	11	10	0	4	73	86	95
33	-19	-40	11	8	-46	80	-7
3	-2	-41	-6	15	41	-18	-72
3	-3	26	-2	6	5	51	88
-70	-29	64	-8	-38	-10	-128	-128
25	10	-38	-11	9	8	127	127
60	42	-28	12	4	33	-21	-23
-25	-17	4	6	-1	-62	-39	43
96	17	34	-9	-18	-54	22	10
-42	-8	4	-4	15	63	-26	-76
-24	-7	18	11	29	46	-12	-19
-52	11	-10	-18	-25	-27	-36	-5
15	6	-12	2	-21	-31	-27	-34
13	-2	21	-4	-3	-48	-70	6
-1	-17	4	-2	-6	47	45	32
0	4	-20	2	11	-7	18	-13
-7	11	19	2	0	-50	-79	35
-38	-26	15	4	11	76	74	-82
47	31	-3	0	-5	-52	9	-48
-12	-29	52	2	-14	-42	-106	-68
-8	-3	-59	-10	3	30	110	87
57	9	-44	2	3	-15	8	83
-57	-4	32	3	-4	-41	-94	-16
96	30	3	2	16	71	97	90
-84	-20	4	-14	-14	-51	-110	-80
21	-11	23	-3	-6	27	95	94
12	-6	-23	12	4	6	13	0
36	-44	-2	-27	-23	-70	-115	-59
-13	25	18	11	8	54	1	40
-10	-3	-40	9	32	38	47	-77
-15	-4	0	-6	-28	-12	17	-3
-30	4	4	3	20	-4	-38	-19
23	-11	-3	2	-17	5	21	-8
-24	25	30	2	-32	-104	-110	4
-2	-32	22	-16	20	84	-23	-52
-3	4	-17	5	-6	27	-48	-16
-63	-34	-92	6	25	-34	127	56
52	44	-24	3	0	-32	-107	-80
-25	-25	63	-15	-16	21	-63	-94
-14	17	-16	1	4	-16	109	127
56	-8	-12	-2	9	53	-19	18
-76	-31	-15	6	1	-46	-79	-80
53	21	20	-13	-5	36	79	123
-29	-35	11	-9	-19	4	-28	-83
21	-3	5	12	12	-28	28	5
-10	18	8	-5	-3	39	-2	-8
5	-42	-13	1	10	-82	-56	-10
-14	8	4	2	-21	33	-23	-35
-36	-16	14	-5	-15	-57	14	-38
27	-9	11	0	6	91	29	37
-41	10	3	4	0	-38	-36	52
85	-10	-19	-1	-7	-26	40	36
-87	9	-40	2	-5	-45	-60	-114
-1	19	9	4	22	91	4	-101
-30	-25	-63	-9	-11	-68	-8	114
28	51	-51	6	23	3	72	15
36	-31	19	-10	-3	35	-8	25
-68	-2	53	-5	-13	-37	-53	-61
-50	-28	-74	-5	-5	13	67	35
28	27	-21	14	16	5	-8	59
55	40	46	7	-19	-17	-21	-63
8	-22	25	-2	11	-42	-45	-20
7	-7	43	0	-6	60	-76	-89
-61	-38	-21	-13	19	42	16	-24
23	18	1	3	-37	-45	-8	3
16	-21	11	-6	-2	-29	-11	63
17	29	3	10	8	23	57	-22
-35	3	-7	2	2	-73	-15	-16
-27	0	39	-1	12	127	-79	-60
77	11	-54	-3	-11	-52	84	127
-1	-1	-24	14	12	-25	69	54
-73	7	29	-15	-5	-44	-76	-63
20	-21	19	-18	-18	76	-127	-80
25	-4	-40	4	8	29	73	-4
79	51	-25	46	44	34	77	35
-24	1	61	-15	0	-31	-91	-71
-12	-33	16	-14	-27	-128	-115	-67
-33	18	20	-18	-19	88	-31	-101
21	2	-2	-1	-5	1	43	10
11	1	-4	20	0	-49	26	85
-7	-12	-13	3	41	97	76	54
3	6	-4	-3	-29	-49	-9	34
-28	0	18	-23	-25	-44	-67	-39
-11	-12	7	3	-18	-2	-43	-61
44	1	-3	15	42	38	54	30
-56	0	-20	-3	4	-7	-5	-11
18	14	22	-9	-21	-32	-118	-120
24	9	41	1	-4	-8	85	103
-40	-13	-52	-6	-1	19	-33	-28
83	-21	-45	13	29	-12	90	51
3	6	-6	-9	-3	-1	-28	-1
-25	4	17	2	-7	37	6	-36
5	6	8	8	12	14	19	4
-24	-25	27	-9	-39	-92	-117	11
-20	-5	18	-3	6	15	-63	-50
22	2	-10	-3	10	29	12	-31
36	7	3	-3	-14	20	16	20
-89	12	19	-11	8	-10	-2	36
-8	-1	-18	6	-21	-54	-9	-36
-13	-15	-15	3	6	53	-69	-70
-14	-2	-10	-6	-18	-39	55	-50
81	3	-9	7	23	20	102	37
-73	12	-6	-2	3	-46	22	-27
28	-4	-6	6	6	81	20	89
4	6	4	-11	10	-55	-64	-59
2	-60	-52	-18	-22	20	-77	-74
-38	26	14	24	36	-8	54	111
-20	-9	11	-1	-15	82	-29	-20
6	-7	-6	-9	8	-62	-9	-34
-62	29	17	15	-2	52	45	95
76	-13	3	-26	-15	-29	-40	-26
-32	19	-2	0	3	-28	-43	-48
-11	-21	22	-1	2	-14	-54	10
11	9	24	0	-14	12	17	-11
-6	-13	-18	-11	-13	24	15	-17
3	3	27	8	2	-96	-62	-4
8	6	-4	-6	-24	94	32	84
-11	-17	-56	11	28	-79	22	72
80	24	35	9	8	110	-24	73
-87	-22	-5	-17	-4	-19	6	61
-12	2	-15	7	4	-105	-5	56
39	20	-25	-1	-11	54	-86	-112
-7	-2	-15	5	13	-6	73	127
84	24	10	-8	8	-40	-34	-17
-3	8	9	1	-6	73	43	-84
0	-22	32	6	4	-22	10	86
-70	-2	-20	-10	-25	-10	-47	-119
23	-51	-9	-3	-5	-24	12	-43
-8	-6	-4	-7	21	18	-2	17
2	-5	33	-15	-18	-36	-60	-28
-28	-20	10	8	20	40	13	-30
-7	-8	-21	5	-22	28	34	17
50	23	9	-3	-3	-54	-21	59
-26	-2	8	4	0	-14	-97	-127
28	-15	9	-5	-24	17	67	86
-27	14	-14	-1	11	-14	47	46
-29	35	-11	16	16	18	73	127
9	-17	20	4	13	31	1	-65
76	12	10	2	-2	-37	-57	-128
-47	17	-17	1	9	73	71	94
48	5	-55	6	14	-33	38	11
-21	-11	9	-5	-26	-18	0	38
-42	-29	16	-1	25	12	-56	-111
51	0	12	-9	-16	35	-4	-41
-30	-4	3	-17	-20	-101	-82	-75
-15	8	14	5	-2	38	-1	55
19	-34	8	-10	-13	36	-17	61
1	9	-45	10	4	-81	-45	-128
-31	0	12	-7	0	91	67	68
59	5	-1	0	18	6	30	65
-17	6	8	1	-30	-28	-70	76
-14	-26	-27	-6	-10	-57	-17	-93
-3	-19	6	12	6	31	7	-75
97	37	-16	-7	-2	-5	68	73
33	27	-30	8	10	-19	-1	-79
60	21	40	8	7	26	-16	-13
-55	-21	3	-24	-33	-33	-128	42
-17	2	-12	14	14	47	120	87
-31	10	-31	3	29	-52	-13	-79
29	-3	41	4	-6	84	48	68
5	-5	15	0	-3	-9	-28	-74
-47	4	-67	-8	8	-84	-84	-68
31	35	-41	-13	-44	-3	7	64
-13	8	62	8	15	36	51	31
37	14	66	9	12	42	15	-65
-99	2	104	-11	-17	-62	-113	-54
1	-15	96	-5	-17	-42	-60	67
-5	-10	-1	-16	3	76	59	-25
98	36	-2	28	12	-1	115	109
10	-12	74	-8	5	-23	-128	-92
-60	-5	-6	-19	-7	-17	20	22
0	7	20	0	-7	-31	-31	55
-24	-2	3	8	5	36	26	-15
29	33	-16	9	11	7	40	-68
-34	-47	41	-11	-27	-41	-15	-87
39	-12	20	4	27	78	77	100
-7	14	-49	-8	7	-47	-36	13
4	-4	12	0	-10	-6	-35	-4
0	-16	23	-4	-8	10	-53	-96
-27	-8	-22	-5	-16	-56	-26	-111
6	-2	23	-2	-5	-9	66	92
13	18	5	5	-9	44	19	114
-10	-35	-21	-4	28	51	27	14
-34	28	38	-4	-17	-66	-70	68
3	17	-26	1	2	2	48	-71
-25	-13	-37	0	18	63	26	-5
55	17	13	11	18	-24	13	125
6	-8	-64	-8	-19	-59	-46	-95
-68	-45	15	-10	0	-36	-66	-84
-73	-25	61	-29	-58	-33	-93	-81
88	44	-67	32	57	127	127	120
0	-16	-40	14	46	30	-68	-17
6	-17	21	-15	-22	-64	-101	-50
-58	-27	-1	-5	5	-26	-66	-74
-41	2	74	-4	-45	-28	-26	-78
8	-1	1	-9	0	26	54	14
15	7	1	-4	-3	-61	-21	43
29	2	23	3	-21	51	21	27
-17	-38	-9	-5	14	29	32	-13
2	4	-22	7	-19	-80	-38	23
-18	-14	45	9	-4	67	-43	-43
42	-13	-50	-12	27	11	107	54
-29	34	-29	-1	5	-23	-17	33
26	30	2	6	0	14	65	29
-58	-12	59	-1	-22	-22	-127	-12
61	-27	-41	2	1	-47	89	-23
15	48	-26	33	47	84	96	74
-11	31	27	-28	-10	4	-96	88
-7	3	-29	-1	-15	-8	-61	-33
-10	-2	34	2	-1	10	-4	-25
-2	-46	9	-13	-21	-37	10	-22
4	-11	-12	1	-5	1	-5	-27
6	20	-1	4	18	10	24	36
-1	-6	-1	-12	-8	-45	-20	-38
25	-3	-2	-1	-20	-38	-99	-33
-23	-18	-9	-4	-9	17	-7	-119
14	-6	-10	2	2	79	84	53
-17	9	7	13	29	-70	-1	41
-18	2	25	-17	-11	13	-38	91
9	-16	7	23	34	59	38	20
27	16	-53	-2	2	-9	127	16
-3	34	-2	16	23	3	-8	17
35	-29	19	-18	-46	-63	-75	-94
-65	16	17	4	4	-30	-73	-51
-1	-3	10	3	8	94	81	-37
122	13	-18	15	14	15	88	127
-71	2	20	-6	-1	-26	-2	-81
1	-2	18	-1	3	37	20	-42
-15	2	-5	-10	-1	-60	-122	-18
-49	-13	-11	-14	-36	-27	-31	-46
-28	14	-32	5	17	68	58	1
2	-8	-7	6	-2	-60	-4	-60
33	11	-7	3	-5	21	-2	79
-27	-13	6	0	-2	9	-128	27
2	-4	-29	-10	-10	-57	-29	-90
-26	-28	-64	-16	2	8	62	127
4	55	-11	6	13	4	-46	-19
-36	-21	20	-4	-4	13	28	-34
33	12	20	6	7	43	56	-7
-41	8	-6	-2	-8	-74	-43	54
13	-29	38	3	-7	-21	-51	-19
-32	0	-42	-17	-21	50	-54	-128
16	11	-21	29	39	40	50	61
25	-22	16	4	-9	8	-55	-38
-18	-31	-3	-17	-15	-35	35	5
-16	22	23	-20	-22	-36	-41	-42
42	17	-2	3	8	45	74	91
25	-14	-19	2	-13	-63	-50	-60
11	-11	38	-1	-12	24	-94	-80
-61	-24	11	9	9	-5	48	-35
40	-8	-28	-8	5	1	56	-79
45	43	19	-1	4	-6	17	-3
-36	-19	23	7	-14	-23	-31	9
14	5	13	1	-29	53	43	-2
-23	-10	-6	5	46	-2	-128	-45
-21	-14	-6	-7	-37	-54	49	42
15	1	-36	6	29	65	106	51
39	14	22	4	4	-109	-72	99
-97	-47	-41	-17	-51	68	-9	-55
56	39	-21	11	34	54	-2	15
7	21	-18	2	4	-74	-2	127
43	1	-18	13	25	57	-2	4
-17	14	39	-13	-26	-51	-123	-107
-16	-42	26	-18	-5	-21	-53	27
31	-5	-35	7	-5	14	127	-19
4	12	-4	8	31	56	39	2
8	1	8	-8	-14	-60	-69	9
-10	22	46	-4	-29	52	-14	-35
21	-16	18	-6	17	-46	-22	50
44	16	-88	11	16	28	40	66
3	-10	21	-2	-12	-74	89	-20
6	54	-6	0	13	52	0	-40
-44	-30	59	-19	-24	4	-128	-122
-48	-18	32	7	2	0	95	82
47	14	-13	11	18	36	-26	127
20	2	28	2	14	-43	-55	47
-8	-10	-21	-1	-16	-24	-59	-128
-4	12	40	-12	-10	25	-66	1
30	-16	-16	14	17	-18	84	-7
-6	-15	-9	-18	-13	27	13	-10
-26	7	9	3	8	-12	-74	-26
2	11	27	-8	-23	-92	-3	-24
-28	-24	18	8	5	81	39	54
-6	-31	-24	0	23	-32	23	14
52	-4	-18	-1	-29	54	56	28
-65	40	-16	-1	6	-47	-95	-75
67	24	79	-17	-6	-37	-118	-108
17	-10	-12	13	-3	36	107	65
-16	-10	-15	-16	-17	-48	-60	-25
-8	-25	4	17	40	84	111	-49
-2	20	-32	13	28	70	81	121
-1	-12	-16	-2	1	-73	-89	-95
-46	11	15	-9	-27	-53	-60	-73
65	-3	7	-15	7	64	50	91
-79	13	-18	-4	-36	-128	-62	37
-18	-13	26	9	-8	72	-32	5
33	55	19	0	42	89	70	6
8	-38	-12	4	-7	-6	-27	60
-4	-5	-23	-21	-9	-18	20	-47
-15	-9	9	-4	-12	-47	-52	20
